週,企業ID,企業名,業界,経営方針,フェーズ,売上高,売上原価,原価率,売上総利益,粗利率,人件費計,人件費率,地代家賃計,家賃率,広告宣伝費,広告費率,営業利益,営業利益率,支払利息,特別利益,当期純利益,純利益率,人件費(生産),人件費(開発),人件費(営業),人件費(人事),人件費(広報),人件費(経理),人件費(店舗),家賃(工場),家賃(オフィス),家賃(店舗),材料費(CF),商品仕入(CF),設備投資(CF)
1,15,Player Corp,automotive,standard,,0,0,0.0%,0,0.0%,7384608,0.0%,560000,0.0%,0,0.0%,-7944608,0.0%,0,0,-7944608,0.0%,1230768,1230768,1230768,1230768,1230768,1230768,0,60000,500000,0,0,0,0
1,16,Global Mobility,automotive,standard,STABLE,0,0,0.0%,0,0.0%,9612299,0.0%,560000,0.0%,2000000,0.0%,-12172299,0.0%,0,0,-12172299,0.0%,2227690,1230768,1230768,2461537,1230768,1230768,0,60000,500000,0,6000000,0,50000000
1,17,Cyber Works,automotive,standard,STABLE,0,0,0.0%,0,0.0%,9513837,0.0%,560000,0.0%,2000000,0.0%,-12073837,0.0%,0,0,-12073837,0.0%,2129228,1230768,1230768,2461537,1230768,1230768,0,60000,500000,0,4800000,0,50000000
1,18,Omega Automotive,automotive,standard,STABLE,0,0,0.0%,0,0.0%,9439991,0.0%,560000,0.0%,2000000,0.0%,-11999991,0.0%,0,0,-11999991,0.0%,2055382,1230768,1230768,2461537,1230768,1230768,0,60000,500000,0,4800000,0,50000000
1,19,Galaxy Co.,automotive,standard,STABLE,0,0,0.0%,0,0.0%,9046146,0.0%,560000,0.0%,2000000,0.0%,-11606146,0.0%,0,0,-11606146,0.0%,1661537,1230768,1230768,2461537,1230768,1230768,0,60000,500000,0,6000000,0,50000000
1,20,Aurora Works,automotive,standard,STABLE,0,0,0.0%,0,0.0%,9070761,0.0%,560000,0.0%,2000000,0.0%,-11630761,0.0%,0,0,-11630761,0.0%,1686152,1230768,1230768,2461537,1230768,1230768,0,60000,500000,0,6000000,0,50000000
1,21,Eclipse Technologies,automotive,standard,STABLE,0,0,0.0%,0,0.0%,9378453,0.0%,560000,0.0%,2000000,0.0%,-11938453,0.0%,0,0,-11938453,0.0%,1993844,1230768,1230768,2461537,1230768,1230768,0,60000,500000,0,4800000,0,50000000
1,22,Galaxy Engineering,automotive,standard,STABLE,0,0,0.0%,0,0.0%,9243068,0.0%,560000,0.0%,2000000,0.0%,-11803068,0.0%,0,0,-11803068,0.0%,1858459,1230768,1230768,2461537,1230768,1230768,0,60000,500000,0,4800000,0,50000000
1,23,Techno Holdings,automotive,standard,STABLE,0,0,0.0%,0,0.0%,8861530,0.0%,560000,0.0%,2000000,0.0%,-11421530,0.0%,0,0,-11421530,0.0%,1476921,1230768,1230768,2461537,1230768,1230768,0,60000,500000,0,4800000,0,50000000
1,24,ドライブ屋,automotive,standard,STABLE,144000000,129600000,90.0%,14400000,10.0%,8566146,5.9%,660000,0.5%,0,0.0%,5173854,3.6%,0,0,5173854,3.6%,0,0,2412305,2461537,1230768,1230768,1230768,0,500000,160000,0,0,0
1,25,ファミリー商会,automotive,standard,STABLE,144000000,129425910,89.9%,14574090,10.1%,8135377,5.6%,660000,0.5%,0,0.0%,5778713,4.0%,0,0,5778713,4.0%,0,0,1981536,2461537,1230768,1230768,1230768,0,500000,160000,0,0,0
1,26,オートサロンセンター,automotive,standard,STABLE,144000000,127424560,88.5%,16575440,11.5%,8098455,5.6%,660000,0.5%,0,0.0%,7816985,5.4%,0,0,7816985,5.4%,0,0,1944614,2461537,1230768,1230768,1230768,0,500000,160000,0,0,0
1,27,Rapid Motors,pc,standard,STABLE,0,0,0.0%,0,0.0%,9279992,0.0%,560000,0.0%,2000000,0.0%,-11839992,0.0%,0,0,-11839992,0.0%,1230768,1230768,1895383,2461537,1230768,1230768,0,60000,500000,0,9600000,0,50000000
1,28,Dimension Mobility,pc,standard,STABLE,0,0,0.0%,0,0.0%,9046146,0.0%,560000,0.0%,2000000,0.0%,-11606146,0.0%,0,0,-11606146,0.0%,1230768,1230768,1661537,2461537,1230768,1230768,0,60000,500000,0,9600000,0,50000000
1,29,Solar Group,pc,standard,STABLE,0,0,0.0%,0,0.0%,9366146,0.0%,560000,0.0%,2000000,0.0%,-11926146,0.0%,0,0,-11926146,0.0%,1230768,1230768,1981537,2461537,1230768,1230768,0,60000,500000,0,9600000,0,50000000
1,30,Grand Inc.,pc,standard,STABLE,0,0,0.0%,0,0.0%,9329222,0.0%,560000,0.0%,2000000,0.0%,-11889222,0.0%,0,0,-11889222,0.0%,1230768,1230768,1944613,2461537,1230768,1230768,0,60000,500000,0,9600000,0,50000000
1,31,Cyber Cars,pc,standard,STABLE,0,0,0.0%,0,0.0%,9107684,0.0%,560000,0.0%,2000000,0.0%,-11667684,0.0%,0,0,-11667684,0.0%,1230768,1230768,1723075,2461537,1230768,1230768,0,60000,500000,0,9600000,0,50000000
1,32,Vertex Co.,pc,standard,STABLE,0,0,0.0%,0,0.0%,9599991,0.0%,560000,0.0%,2000000,0.0%,-12159991,0.0%,0,0,-12159991,0.0%,1230768,1230768,2215382,2461537,1230768,1230768,0,60000,500000,0,9600000,0,50000000
1,33,Infinity Engineering,pc,standard,STABLE,0,0,0.0%,0,0.0%,9329222,0.0%,560000,0.0%,2000000,0.0%,-11889222,0.0%,0,0,-11889222,0.0%,1230768,1230768,1944613,2461537,1230768,1230768,0,60000,500000,0,9600000,0,50000000
1,34,Prime Cars,pc,standard,STABLE,0,0,0.0%,0,0.0%,8935377,0.0%,560000,0.0%,2000000,0.0%,-11495377,0.0%,0,0,-11495377,0.0%,1230768,1230768,1550768,2461537,1230768,1230768,0,60000,500000,0,9600000,0,50000000
1,35,ハッピーパーク,pc,standard,STABLE,36000000,31555224,87.7%,4444776,12.3%,7384609,20.5%,660000,1.8%,0,0.0%,-3599833,-10.0%,0,0,-3599833,-10.0%,0,0,1230768,2461537,1230768,1230768,1230768,0,500000,160000,0,0,0
1,36,カーショップランド,pc,standard,STABLE,36000000,31767336,88.2%,4232664,11.8%,8307685,23.1%,660000,1.8%,0,0.0%,-4735021,-13.2%,0,0,-4735021,-13.2%,0,0,2153844,2461537,1230768,1230768,1230768,0,500000,160000,0,0,0
1,37,オートランド,pc,standard,STABLE,36000000,31818294,88.4%,4181706,11.6%,7803070,21.7%,660000,1.8%,0,0.0%,-4281364,-11.9%,0,0,-4281364,-11.9%,0,0,1649229,2461537,1230768,1230768,1230768,0,500000,160000,0,0,0
2,15,Player Corp,automotive,standard,,0,0,0.0%,0,0.0%,7384608,0.0%,560000,0.0%,0,0.0%,-7944608,0.0%,0,0,-7944608,0.0%,1230768,1230768,1230768,1230768,1230768,1230768,0,60000,500000,0,0,0,0
2,16,Global Mobility,automotive,standard,STABLE,278154000,102000000,36.7%,176154000,63.3%,9612299,3.5%,560000,0.2%,2000000,0.7%,163981701,59.0%,0,0,163981701,59.0%,2227690,1230768,1230768,2461537,1230768,1230768,0,60000,500000,0,9600000,0,30000000
2,17,Cyber Works,automotive,standard,STABLE,265064400,97200000,36.7%,167864400,63.3%,10523066,4.0%,560000,0.2%,2000000,0.8%,154781334,58.4%,0,0,154781334,58.4%,3138457,1230768,1230768,2461537,1230768,1230768,0,60000,500000,0,9600000,0,30000000
2,18,Omega Automotive,automotive,standard,STABLE,261792000,96000000,36.7%,165792000,63.3%,10129220,3.9%,560000,0.2%,2000000,0.8%,153102780,58.5%,0,0,153102780,58.5%,2744611,1230768,1230768,2461537,1230768,1230768,0,60000,500000,0,8400000,0,30000000
2,19,Galaxy Co.,automotive,standard,STABLE,258519600,94800000,36.7%,163719600,63.3%,9759992,3.8%,560000,0.2%,2000000,0.8%,151399608,58.6%,0,0,151399608,58.6%,2375383,1230768,1230768,2461537,1230768,1230768,0,60000,500000,0,7200000,0,30000000
2,20,Aurora Works,automotive,standard,STABLE,261792000,96000000,36.7%,165792000,63.3%,9070761,3.5%,560000,0.2%,2000000,0.8%,154161239,58.9%,0,0,154161239,58.9%,1686152,1230768,1230768,2461537,1230768,1230768,0,60000,500000,0,7200000,0,30000000
2,21,Eclipse Technologies,automotive,standard,STABLE,258519600,94800000,36.7%,163719600,63.3%,10633836,4.1%,560000,0.2%,2000000,0.8%,150525764,58.2%,0,0,150525764,58.2%,3249227,1230768,1230768,2461537,1230768,1230768,0,60000,500000,0,8400000,0,30000000
2,22,Galaxy Engineering,automotive,standard,STABLE,271609200,99600000,36.7%,172009200,63.3%,9907682,3.6%,560000,0.2%,2000000,0.7%,159541518,58.7%,0,0,159541518,58.7%,2523073,1230768,1230768,2461537,1230768,1230768,0,60000,500000,0,8400000,0,30000000
2,23,Techno Holdings,automotive,standard,STABLE,255247200,93600000,36.7%,161647200,63.3%,8861530,3.5%,560000,0.2%,2000000,0.8%,150225670,58.9%,0,0,150225670,58.9%,1476921,1230768,1230768,2461537,1230768,1230768,0,60000,500000,0,6000000,0,30000000
2,24,ドライブ屋,automotive,standard,GROWTH,147374588,132637128,90.0%,14737460,10.0%,15076908,10.2%,660000,0.4%,14000000,9.5%,-14999448,-10.2%,0,0,-14999448,-10.2%,0,0,8923067,2461537,1230768,1230768,1230768,0,500000,160000,0,3926880,50000000
2,25,ファミリー商会,automotive,standard,GROWTH,143965411,129568869,90.0%,14396542,10.0%,11704603,8.1%,660000,0.5%,14000000,9.7%,-11968061,-8.3%,0,0,-11968061,-8.3%,0,0,5550762,2461537,1230768,1230768,1230768,0,500000,160000,0,10471680,50000000
2,26,オートサロンセンター,automotive,standard,GROWTH,150590809,135531727,90.0%,15059082,10.0%,12504603,8.3%,660000,0.4%,14000000,9.3%,-12105521,-8.0%,0,0,-12105521,-8.0%,0,0,6350762,2461537,1230768,1230768,1230768,0,500000,160000,0,10471680,50000000
2,27,Rapid Motors,pc,standard,STABLE,28142640,10320000,36.7%,17822640,63.3%,9279992,33.0%,560000,2.0%,2000000,7.1%,5982648,21.3%,0,0,5982648,21.3%,1230768,1230768,1895383,2461537,1230768,1230768,0,60000,500000,0,9600000,0,0
2,28,Dimension Mobility,pc,standard,STABLE,24870240,9120000,36.7%,15750240,63.3%,9661530,38.8%,560000,2.3%,2000000,8.0%,3528710,14.2%,0,0,3528710,14.2%,1230768,1230768,2276921,2461537,1230768,1230768,0,60000,500000,0,9600000,0,0
2,29,Solar Group,pc,standard,STABLE,27488160,10080000,36.7%,17408160,63.3%,9366146,34.1%,560000,2.0%,2000000,7.3%,5482014,19.9%,0,0,5482014,19.9%,1230768,1230768,1981537,2461537,1230768,1230768,0,60000,500000,0,9600000,0,0
2,30,Grand Inc.,pc,standard,STABLE,26506440,9720000,36.7%,16786440,63.3%,9329222,35.2%,560000,2.1%,2000000,7.5%,4897218,18.5%,0,0,4897218,18.5%,1230768,1230768,1944613,2461537,1230768,1230768,0,60000,500000,0,9600000,0,0
